,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
973,Cyprus,CYP,2021-02-12,,,,1569.0,,,,1791.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/20022021--Σε%20εξέλιξη%20το%20Εθνικό%20Εμβολιαστικό%20Πλάνο.pdf
974,Cyprus,CYP,2021-02-13,44429.0,29592.0,14837.0,1656.0,5.07,3.38,1.69,1891.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/20022021--Σε%20εξέλιξη%20το%20Εθνικό%20Εμβολιαστικό%20Πλάνο.pdf
975,Cyprus,CYP,2021-02-14,,,,1672.0,,,,1909.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/20022021--Σε%20εξέλιξη%20το%20Εθνικό%20Εμβολιαστικό%20Πλάνο.pdf
976,Cyprus,CYP,2021-02-15,,,,1687.0,,,,1926.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/20022021--Σε%20εξέλιξη%20το%20Εθνικό%20Εμβολιαστικό%20Πλάνο.pdf
977,Cyprus,CYP,2021-02-16,,,,1703.0,,,,1944.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/20022021--Σε%20εξέλιξη%20το%20Εθνικό%20Εμβολιαστικό%20Πλάνο.pdf
978,Cyprus,CYP,2021-02-17,,,,1719.0,,,,1963.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/20022021--Σε%20εξέλιξη%20το%20Εθνικό%20Εμβολιαστικό%20Πλάνο.pdf
979,Cyprus,CYP,2021-02-18,,,,1735.0,,,,1981.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/20022021--Σε%20εξέλιξη%20το%20Εθνικό%20Εμβολιαστικό%20Πλάνο.pdf
980,Cyprus,CYP,2021-02-19,,,,1750.0,,,,1998.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/20022021--Σε%20εξέλιξη%20το%20Εθνικό%20Εμβολιαστικό%20Πλάνο.pdf
981,Cyprus,CYP,2021-02-20,56791.0,37570.0,19221.0,1766.0,6.48,4.29,2.19,2016.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/20022021--Σε%20εξέλιξη%20το%20Εθνικό%20Εμβολιαστικό%20Πλάνο.pdf
982,Czechia,CZE,2020-12-27,1261.0,1261.0,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
983,Czechia,CZE,2020-12-28,3545.0,3545.0,,2284.0,0.03,0.03,,213.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
984,Czechia,CZE,2020-12-29,7005.0,7005.0,,2872.0,0.07,0.07,,268.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
985,Czechia,CZE,2020-12-30,10474.0,10474.0,,3071.0,0.1,0.1,,287.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
986,Czechia,CZE,2020-12-31,11785.0,11785.0,,2631.0,0.11,0.11,,246.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
987,Czechia,CZE,2021-01-01,12047.0,12047.0,,2157.0,0.11,0.11,,201.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
988,Czechia,CZE,2021-01-02,13305.0,13305.0,,2007.0,0.12,0.12,,187.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
989,Czechia,CZE,2021-01-03,14221.0,14221.0,,1851.0,0.13,0.13,,173.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
990,Czechia,CZE,2021-01-04,17791.0,17791.0,,2035.0,0.17,0.17,,190.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
991,Czechia,CZE,2021-01-05,22299.0,22299.0,,2185.0,0.21,0.21,,204.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
992,Czechia,CZE,2021-01-06,28107.0,28107.0,,2519.0,0.26,0.26,,235.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
993,Czechia,CZE,2021-01-07,36049.0,36049.0,,3466.0,0.34,0.34,,324.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
994,Czechia,CZE,2021-01-08,45991.0,45991.0,,4849.0,0.43,0.43,,453.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
995,Czechia,CZE,2021-01-09,47987.0,47987.0,,4955.0,0.45,0.45,,463.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
996,Czechia,CZE,2021-01-10,49703.0,49703.0,,5069.0,0.46,0.46,,473.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
997,Czechia,CZE,2021-01-11,59473.0,59473.0,,5955.0,0.56,0.56,,556.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
998,Czechia,CZE,2021-01-12,72847.0,72847.0,,7221.0,0.68,0.68,,674.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
999,Czechia,CZE,2021-01-13,86326.0,86326.0,,8317.0,0.81,0.81,,777.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1000,Czechia,CZE,2021-01-14,101454.0,101454.0,,9344.0,0.95,0.95,,873.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1001,Czechia,CZE,2021-01-15,115298.0,115298.0,,9901.0,1.08,1.08,,925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1002,Czechia,CZE,2021-01-16,118644.0,118644.0,,10094.0,1.11,1.11,,943.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1003,Czechia,CZE,2021-01-17,121716.0,121091.0,625.0,10288.0,1.14,1.13,0.01,961.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1004,Czechia,CZE,2021-01-18,135924.0,133518.0,2406.0,10922.0,1.27,1.25,0.02,1020.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1005,Czechia,CZE,2021-01-19,150909.0,145814.0,5095.0,11152.0,1.41,1.36,0.05,1041.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1006,Czechia,CZE,2021-01-20,166897.0,159185.0,7712.0,11510.0,1.56,1.49,0.07,1075.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1007,Czechia,CZE,2021-01-21,183926.0,174504.0,9422.0,11782.0,1.72,1.63,0.09,1100.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1008,Czechia,CZE,2021-01-22,199532.0,189106.0,10426.0,12033.0,1.86,1.77,0.1,1124.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1009,Czechia,CZE,2021-01-23,203583.0,192318.0,11265.0,12134.0,1.9,1.8,0.11,1133.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1010,Czechia,CZE,2021-01-24,206671.0,194548.0,12123.0,12136.0,1.93,1.82,0.11,1133.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1011,Czechia,CZE,2021-01-25,219115.0,204081.0,15034.0,11884.0,2.05,1.91,0.14,1110.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1012,Czechia,CZE,2021-01-26,233392.0,214421.0,18971.0,11783.0,2.18,2.0,0.18,1100.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1013,Czechia,CZE,2021-01-27,246702.0,223265.0,23437.0,11401.0,2.3,2.08,0.22,1065.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1014,Czechia,CZE,2021-01-28,259761.0,230268.0,29493.0,10834.0,2.43,2.15,0.28,1012.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1015,Czechia,CZE,2021-01-29,273538.0,236326.0,37212.0,10572.0,2.55,2.21,0.35,987.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1016,Czechia,CZE,2021-01-30,275323.0,237042.0,38281.0,10249.0,2.57,2.21,0.36,957.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1017,Czechia,CZE,2021-01-31,277138.0,237735.0,39403.0,10067.0,2.59,2.22,0.37,940.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1018,Czechia,CZE,2021-02-01,288591.0,241411.0,47180.0,9925.0,2.69,2.25,0.44,927.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1019,Czechia,CZE,2021-02-02,302712.0,245437.0,57275.0,9903.0,2.83,2.29,0.53,925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1020,Czechia,CZE,2021-02-03,317870.0,249699.0,68171.0,10167.0,2.97,2.33,0.64,949.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1021,Czechia,CZE,2021-02-04,335477.0,254501.0,80976.0,10817.0,3.13,2.38,0.76,1010.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1022,Czechia,CZE,2021-02-05,351278.0,259765.0,91513.0,11106.0,3.28,2.43,0.85,1037.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1023,Czechia,CZE,2021-02-06,354409.0,260595.0,93814.0,11298.0,3.31,2.43,0.88,1055.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1024,Czechia,CZE,2021-02-07,357545.0,261419.0,96126.0,11487.0,3.34,2.44,0.9,1073.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1025,Czechia,CZE,2021-02-08,372682.0,265295.0,107387.0,12013.0,3.48,2.48,1.0,1122.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1026,Czechia,CZE,2021-02-09,389412.0,270224.0,119188.0,12386.0,3.64,2.52,1.11,1157.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1027,Czechia,CZE,2021-02-10,407631.0,275529.0,132102.0,12823.0,3.81,2.57,1.23,1197.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1028,Czechia,CZE,2021-02-11,429470.0,281552.0,147918.0,13428.0,4.01,2.63,1.38,1254.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1029,Czechia,CZE,2021-02-12,449816.0,287651.0,162165.0,14077.0,4.2,2.69,1.51,1315.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1030,Czechia,CZE,2021-02-13,454241.0,289146.0,165095.0,14262.0,4.24,2.7,1.54,1332.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1031,Czechia,CZE,2021-02-14,456582.0,290128.0,166454.0,14148.0,4.26,2.71,1.55,1321.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1032,Czechia,CZE,2021-02-15,471791.0,296185.0,175606.0,14158.0,4.41,2.77,1.64,1322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1033,Czechia,CZE,2021-02-16,488567.0,304394.0,184173.0,14165.0,4.56,2.84,1.72,1323.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1034,Czechia,CZE,2021-02-17,505409.0,313510.0,191899.0,13968.0,4.72,2.93,1.79,1304.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1035,Czechia,CZE,2021-02-18,524246.0,324943.0,199303.0,13539.0,4.9,3.03,1.86,1264.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1036,Czechia,CZE,2021-02-19,540474.0,335075.0,205399.0,12951.0,5.05,3.13,1.92,1209.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1037,Czechia,CZE,2021-02-20,543477.0,336918.0,206559.0,12748.0,5.07,3.15,1.93,1190.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1038,Czechia,CZE,2021-02-21,545381.0,337829.0,207552.0,12686.0,5.09,3.15,1.94,1185.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
1039,Denmark,DNK,2020-12-27,6483.0,6483.0,,,0.11,0.11,,,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1040,Denmark,DNK,2020-12-28,8467.0,8467.0,,1984.0,0.15,0.15,,343.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1041,Denmark,DNK,2020-12-29,17404.0,17404.0,,5460.0,0.3,0.3,,943.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1042,Denmark,DNK,2020-12-30,28863.0,28863.0,,7460.0,0.5,0.5,,1288.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1043,Denmark,DNK,2020-12-31,35046.0,35046.0,,7141.0,0.61,0.61,,1233.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1044,Denmark,DNK,2021-01-01,37383.0,37383.0,,6180.0,0.65,0.65,,1067.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1045,Denmark,DNK,2021-01-02,46250.0,46250.0,,6628.0,0.8,0.8,,1144.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1046,Denmark,DNK,2021-01-03,52261.0,52261.0,,6540.0,0.9,0.9,,1129.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1047,Denmark,DNK,2021-01-04,54662.0,54662.0,,6599.0,0.94,0.94,,1139.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1048,Denmark,DNK,2021-01-05,68182.0,68182.0,,7254.0,1.18,1.18,,1252.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1049,Denmark,DNK,2021-01-06,87948.0,87948.0,,8441.0,1.52,1.52,,1457.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1050,Denmark,DNK,2021-01-07,105464.0,105464.0,,10060.0,1.82,1.82,,1737.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1051,Denmark,DNK,2021-01-08,113948.0,113948.0,,10938.0,1.97,1.97,,1888.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1052,Denmark,DNK,2021-01-09,115847.0,115847.0,,9942.0,2.0,2.0,,1716.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1053,Denmark,DNK,2021-01-10,116660.0,116660.0,,9200.0,2.01,2.01,,1588.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1054,Denmark,DNK,2021-01-11,117317.0,117317.0,,8951.0,2.03,2.03,,1545.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1055,Denmark,DNK,2021-01-12,117779.0,117779.0,,7085.0,2.03,2.03,,1223.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1056,Denmark,DNK,2021-01-13,130517.0,130517.0,,6081.0,2.25,2.25,,1050.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1057,Denmark,DNK,2021-01-14,148449.0,148449.0,,6141.0,2.56,2.56,,1060.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1058,Denmark,DNK,2021-01-15,163687.0,163682.0,5.0,7106.0,2.83,2.83,0.0,1227.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1059,Denmark,DNK,2021-01-16,168310.0,168298.0,12.0,7495.0,2.91,2.91,0.0,1294.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1060,Denmark,DNK,2021-01-17,171564.0,170836.0,728.0,7843.0,2.96,2.95,0.01,1354.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1061,Denmark,DNK,2021-01-18,177598.0,174728.0,2870.0,8612.0,3.07,3.02,0.05,1487.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1062,Denmark,DNK,2021-01-19,182184.0,177217.0,4967.0,9201.0,3.15,3.06,0.09,1589.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1063,Denmark,DNK,2021-01-20,185587.0,178726.0,6861.0,7867.0,3.2,3.09,0.12,1358.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1064,Denmark,DNK,2021-01-21,189477.0,180255.0,9222.0,5861.0,3.27,3.11,0.16,1012.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1065,Denmark,DNK,2021-01-22,195818.0,180919.0,14899.0,4590.0,3.38,3.12,0.26,792.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1066,Denmark,DNK,2021-01-23,203727.0,181690.0,22037.0,5060.0,3.52,3.14,0.38,874.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1067,Denmark,DNK,2021-01-24,210913.0,182302.0,28611.0,5621.0,3.64,3.15,0.49,970.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1068,Denmark,DNK,2021-01-25,213626.0,182556.0,31070.0,5147.0,3.69,3.15,0.54,889.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1069,Denmark,DNK,2021-01-26,215597.0,182770.0,32827.0,4773.0,3.72,3.16,0.57,824.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1070,Denmark,DNK,2021-01-27,220178.0,182981.0,37197.0,4942.0,3.8,3.16,0.64,853.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1071,Denmark,DNK,2021-01-28,228543.0,183223.0,45320.0,5581.0,3.95,3.16,0.78,964.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1072,Denmark,DNK,2021-01-29,248016.0,184356.0,63660.0,7457.0,4.28,3.18,1.1,1287.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1073,Denmark,DNK,2021-01-30,262282.0,185585.0,76697.0,8365.0,4.53,3.2,1.32,1444.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1074,Denmark,DNK,2021-01-31,275884.0,186842.0,89042.0,9282.0,4.76,3.23,1.54,1602.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1075,Denmark,DNK,2021-02-01,284528.0,187596.0,96932.0,10129.0,4.91,3.24,1.67,1749.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1076,Denmark,DNK,2021-02-02,289609.0,189647.0,99962.0,10573.0,5.0,3.27,1.73,1825.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1077,Denmark,DNK,2021-02-03,297353.0,191200.0,106153.0,11025.0,5.13,3.3,1.83,1903.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1078,Denmark,DNK,2021-02-04,309723.0,192635.0,117088.0,11597.0,5.35,3.33,2.02,2002.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1079,Denmark,DNK,2021-02-05,324802.0,194217.0,130585.0,10969.0,5.61,3.35,2.25,1894.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1080,Denmark,DNK,2021-02-06,332533.0,195251.0,137282.0,10036.0,5.74,3.37,2.37,1733.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1081,Denmark,DNK,2021-02-07,338088.0,197163.0,140925.0,8886.0,5.84,3.4,2.43,1534.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1082,Denmark,DNK,2021-02-08,347694.0,199708.0,147986.0,9024.0,6.0,3.45,2.55,1558.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1083,Denmark,DNK,2021-02-09,356165.0,203260.0,152905.0,9508.0,6.15,3.51,2.64,1642.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1084,Denmark,DNK,2021-02-10,363365.0,206539.0,156826.0,9430.0,6.27,3.57,2.71,1628.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
